timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730829751371,0,INSERT,1644,88.96,42.08,51.25,50.02,60.00,73.66,80.77
1730829751371,1,INSERT,1004,94.02,43.07,51.02,50.94,53.98,68.48,91.14
1730829751371,2,INSERT,503,74.30,49.22,54.27,53.85,57.47,67.65,72.25
1730829751371,3,INSERT,51,87.30,57.98,69.79,68.80,79.94,86.21,87.30
1730829751874,0,INSERT,1700,148.61,42.30,49.93,49.18,56.70,78.27,115.33
1730829751874,1,INSERT,1004,174.21,43.17,51.38,51.26,54.49,66.50,126.91
1730829751874,2,INSERT,502,93.95,49.50,54.33,53.73,57.05,70.21,91.01
1730829751874,3,INSERT,50,78.46,58.62,65.35,64.70,72.06,78.46,78.46
1730829752377,0,INSERT,1695,930.30,42.40,51.74,49.18,56.16,72.51,872.45
1730829752377,1,INSERT,1004,603.65,43.42,53.89,52.64,57.76,70.02,99.71
1730829752377,2,INSERT,503,84.67,49.15,54.24,53.57,57.38,70.33,84.67
1730829752377,3,INSERT,50,128.77,61.79,79.09,74.24,95.68,128.77,128.77
1730829752879,0,INSERT,1674,1554.43,42.66,51.58,49.38,57.85,78.72,259.97
1730829752879,1,INSERT,1005,89.66,47.33,52.61,51.58,57.22,71.10,89.34
1730829752879,2,INSERT,503,242.56,48.77,55.11,53.66,58.46,81.28,96.51
1730829752879,3,INSERT,50,160.64,59.52,74.04,69.76,86.21,160.64,160.64
1730829753382,0,INSERT,1571,814.08,42.21,51.69,49.12,61.25,73.41,210.43
1730829753382,1,INSERT,1005,353.79,47.36,50.21,49.66,51.45,56.58,69.12
1730829753382,2,INSERT,502,85.50,48.61,52.84,52.09,55.81,68.73,73.53
1730829753382,3,INSERT,51,104.70,61.15,75.39,74.94,93.44,100.16,104.70
1730829753885,0,INSERT,1641,766.98,42.56,50.87,49.18,58.46,73.60,114.94
1730829753885,1,INSERT,1005,98.75,47.46,50.92,50.24,52.70,65.06,85.06
1730829753885,2,INSERT,503,96.77,48.86,53.68,52.73,56.51,71.61,92.86
1730829753885,3,INSERT,50,102.27,57.95,70.63,68.03,82.11,102.27,102.27
1730829754387,0,INSERT,1675,735.23,42.02,50.22,48.99,55.65,72.25,115.39
1730829754387,1,INSERT,1005,162.18,48.00,51.06,50.53,53.34,57.92,67.71
1730829754387,2,INSERT,502,126.78,49.25,55.79,53.92,63.23,74.62,87.68
1730829754387,3,INSERT,50,116.48,58.53,69.03,66.43,76.93,116.48,116.48
1730829754890,0,INSERT,1653,758.78,42.62,51.25,49.02,58.66,75.33,744.96
1730829754890,1,INSERT,1005,156.80,47.20,54.86,52.70,64.54,75.58,141.18
1730829754890,2,INSERT,503,139.26,49.02,57.92,56.32,65.44,79.55,101.31
1730829754890,3,INSERT,50,81.53,58.50,66.31,65.02,71.61,81.53,81.53
1730829755392,0,INSERT,1696,700.41,42.27,49.43,48.86,54.59,69.95,79.61
1730829755392,1,INSERT,1004,1090.56,47.01,51.24,49.92,51.87,56.35,67.14
1730829755392,2,INSERT,502,76.35,49.25,54.48,53.95,58.05,70.21,76.22
