timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730754592266,0,INSERT,1856,908.80,46.30,61.65,57.92,72.38,108.35,451.33
1730754592766,0,INSERT,1977,184.83,44.64,57.60,56.32,64.89,83.97,106.11
1730754593267,0,INSERT,1873,195.20,45.34,59.51,57.22,69.50,97.15,129.09
1730754593768,0,INSERT,1961,847.36,45.60,58.70,56.61,66.69,93.76,162.94
1730754594269,0,INSERT,1892,820.74,45.18,58.94,55.81,64.06,93.63,806.91
1730754594770,0,INSERT,1947,893.44,45.95,58.29,56.80,65.12,88.38,134.40
1730754595271,0,INSERT,1908,862.72,45.12,59.79,57.34,65.41,94.78,792.06
1730754595771,0,INSERT,1934,815.62,44.90,53.43,51.13,59.74,81.79,100.03
1730754596272,0,INSERT,1920,935.42,44.54,53.81,50.27,62.69,86.97,232.19
1730754596773,0,INSERT,1907,894.98,43.65,52.94,50.17,58.69,77.18,142.59
1730754597274,0,INSERT,1940,241.02,44.58,52.85,50.91,59.45,84.48,124.67
1730754597775,0,INSERT,1891,793.09,45.12,53.69,51.20,60.77,81.73,117.50
1730754598276,0,INSERT,1958,882.69,44.93,52.46,50.05,57.79,83.78,102.33
1730754598777,0,INSERT,1866,965.12,44.54,54.15,50.21,62.08,87.61,409.09
1730754599277,0,INSERT,1986,222.08,44.83,51.43,49.66,56.03,82.11,97.73
1730754599778,0,INSERT,1850,906.75,43.58,53.53,51.10,61.22,76.09,112.13
1730754600279,0,INSERT,2001,135.55,44.48,51.26,49.89,56.35,78.14,100.09
1730754600780,0,INSERT,1841,186.24,43.94,51.77,49.85,58.78,76.03,106.81
1730754601281,0,INSERT,1994,113.79,44.26,53.43,52.61,59.58,82.17,111.81
1730754601782,0,INSERT,1812,965.12,44.90,58.30,55.58,66.24,85.18,856.58
1730754602282,0,INSERT,2002,191.23,44.64,55.00,53.79,61.89,92.93,126.59
1730754602783,0,INSERT,1831,940.03,45.15,58.44,55.62,69.50,91.14,379.39
1730754603284,0,INSERT,2002,150.27,44.99,53.66,52.29,59.74,87.81,108.80
1730754603785,0,INSERT,1837,825.34,44.16,56.33,53.89,66.50,87.55,144.90
1730754604286,0,INSERT,2002,88.25,44.51,51.98,51.45,57.47,67.90,81.66
1730754604787,0,INSERT,1841,971.26,44.45,55.16,53.05,62.91,78.21,111.81
1730754605288,0,INSERT,2002,114.50,44.67,52.63,52.09,58.69,66.17,110.78
1730754605788,0,INSERT,1830,827.90,45.15,58.72,57.25,67.58,89.79,126.27
1730754606289,0,INSERT,2001,128.32,44.67,51.11,50.14,55.30,71.10,97.60
1730754606790,0,INSERT,1841,955.39,45.12,57.66,52.93,67.84,89.79,878.08
1730754607291,0,INSERT,1987,1027.58,44.16,51.11,49.12,55.97,72.83,85.50
1730754607792,0,INSERT,1859,864.77,44.38,53.34,50.34,60.77,79.04,225.02
1730754608293,0,INSERT,1974,94.21,43.90,49.98,48.83,53.53,69.50,87.61
1730754608793,0,INSERT,1855,863.74,44.74,53.33,50.30,60.67,79.30,235.39
1730754609294,0,INSERT,1992,777.22,44.16,49.87,48.67,53.53,64.03,77.44
1730754609795,0,INSERT,1868,227.84,44.13,52.66,50.11,61.63,78.66,103.74
1730754610296,0,INSERT,1978,108.61,44.32,51.08,49.57,56.54,70.27,97.02
