timestamp,client_id,write_rate_limit_kbs,read_rate_limit_kbs,write_buffer_size_kb,max_write_buffer_number
1730149536735100,1,10240,10240,10240,3
1730149536796974,0,10240,147792,10240,4
1730149536796974,1,10240,10240,10240,3
1730149536861885,0,10240,147792,10240,4
1730149536861885,1,10240,10240,10240,3
1730149536924564,0,10240,147792,10240,4
1730149536924564,1,10240,10240,10240,3
1730149536986876,0,10240,147792,10240,4
1730149536986876,1,10240,10240,10240,4
1730149537049399,0,10240,147792,10240,4
1730149537049399,1,10240,10240,10240,4
1730149537112743,0,10240,147816,10240,4
1730149537112743,1,10240,10240,10240,4
1730149537177289,0,10240,147816,10240,4
1730149537177289,1,10240,10240,10240,4
1730149537238830,0,10240,147816,10240,4
1730149537238830,1,10240,10240,10240,4
1730149537300857,0,10240,147816,10240,4
1730149537300857,1,10240,10240,10240,4
1730149537364749,0,10240,147816,10240,4
1730149537364749,1,10240,10240,10240,4
1730149537426669,0,10240,147816,10240,4
1730149537426669,1,10240,10240,10240,4
1730149537489446,0,10240,147816,10240,4
1730149537489446,1,10240,10240,10240,4
1730149537554905,0,10240,147816,10240,4
1730149537554905,1,10240,10240,10240,4
1730149537617747,0,10240,147816,10240,4
1730149537617747,1,10240,10240,10240,4
1730149537682380,0,10240,147816,10240,4
1730149537682380,1,10240,10240,10240,4
1730149537746097,0,10240,147816,10240,4
1730149537746097,1,10240,10240,10240,4
1730149537807606,0,10240,147816,10240,4
1730149537807606,1,10240,10240,10240,4
1730149537870931,0,10240,147816,10240,4
1730149537870931,1,10240,10240,10240,4
1730149537934158,0,10240,147816,10240,4
1730149537934158,1,10240,10240,10240,4
1730149537997630,0,10240,147816,10240,4
1730149537997630,1,10240,10240,10240,4
1730149538060434,0,10240,147816,10240,4
1730149538060434,1,10240,10240,10240,4
1730149538124456,0,10240,147816,10240,4
1730149538124456,1,10240,10240,10240,4
1730149538187745,0,10240,147816,10240,4
1730149538187745,1,10240,10240,10240,4
1730149538250963,0,10240,147816,10240,4
1730149538250963,1,10240,10240,10240,4
1730149538313315,0,10240,147816,10240,4
1730149538313315,1,10240,10240,10240,4
1730149538375686,0,10240,147816,10240,4
1730149538375686,1,10240,10240,10240,4
1730149538438776,0,10240,147816,10240,4
1730149538438776,1,10240,10240,10240,4
1730149538502270,0,10240,147816,10240,4
1730149538502270,1,10240,10240,10240,4
1730149538566432,0,10240,147816,10240,4
1730149538566432,1,10240,10240,10240,4
1730149538629139,0,10240,147816,10240,4
1730149538629139,1,10240,10240,10240,4
1730149538691265,0,10240,147816,10240,4
1730149538691265,1,10240,10240,10240,4
1730149538755228,0,10240,147816,10240,4
1730149538755228,1,10240,10240,10240,4
1730149538819533,0,10240,147816,10240,4
1730149538819533,1,10240,10240,10240,4
1730149538883539,0,10240,147816,10240,4
1730149538883539,1,10240,10240,10240,4
1730149538946627,0,10240,147816,10240,4
1730149538946627,1,10240,10240,10240,4
1730149539011706,0,10240,147816,10240,4
1730149539011706,1,10240,10240,10240,4
1730149539075126,0,10240,147816,10240,4
1730149539075126,1,10240,10240,10240,4
1730149539140603,0,10240,147816,10240,4
1730149539140603,1,10240,10240,10240,4
1730149539205355,0,10240,147816,10240,4
1730149539205355,1,10240,10240,10240,4
1730149539273214,0,10240,147816,10240,4
1730149539273214,1,10240,10240,10240,4
1730149539336891,0,10240,147816,10240,4
1730149539336891,1,10240,10240,10240,4
1730149539403407,0,10240,147816,10240,4
1730149539403407,1,10240,10240,10240,4
1730149539468606,0,10240,147816,10240,4
1730149539468606,1,10240,10240,10240,4
1730149539532796,0,10240,147816,10240,4
1730149539532796,1,10240,10240,10240,4
1730149539594911,0,10240,147816,10240,4
1730149539594911,1,10240,10240,10240,4
1730149539659667,0,10240,147816,10240,4
1730149539659667,1,10240,10240,10240,4
1730149539723003,0,10240,147816,10240,4
1730149539723003,1,10240,10240,10240,4
1730149539785848,0,10240,147816,10240,4
1730149539785848,1,10240,10240,10240,4
1730149539849261,0,10240,147816,10240,4
1730149539849261,1,10240,10240,10240,4
1730149539913073,0,10240,147816,10240,4
1730149539913073,1,10240,10240,10240,4
1730149539975980,0,10240,147816,10240,4
1730149539975980,1,10240,10240,10240,4
1730149540039172,0,10240,147816,10240,4
1730149540039172,1,10240,10240,10240,4
1730149540103235,0,10240,147816,10240,4
1730149540103235,1,10240,10240,10240,4
1730149540167095,0,10240,147816,10240,4
1730149540167095,1,10240,10240,10240,4
1730149540231537,0,10240,147816,10240,4
1730149540231537,1,10240,10240,10240,4
1730149540294071,0,10240,147816,10240,4
1730149540294071,1,10240,10240,10240,4
1730149540356850,0,10240,147816,10240,4
1730149540356850,1,10240,10240,10240,4
1730149540420458,0,10240,147816,10240,4
1730149540420458,1,10240,10240,10240,4
1730149540482540,0,10240,147816,10240,4
1730149540482540,1,10240,10240,10240,4
1730149540547120,0,10240,147816,10240,4
1730149540547120,1,10240,10240,10240,4
1730149540612237,0,10240,147816,10240,4
1730149540612237,1,10240,10240,10240,4
1730149540678364,0,10240,147816,10240,4
1730149540678364,1,10240,10240,10240,4
1730149540742338,0,10240,147816,10240,4
1730149540742338,1,10240,10240,10240,4
1730149540805689,0,10240,147816,10240,4
1730149540805689,1,10240,10240,10240,4
1730149540869787,0,10240,147816,10240,4
1730149540869787,1,10240,10240,10240,4
1730149540933735,0,10240,147816,10240,4
1730149540933735,1,10240,10240,10240,4
1730149540996289,0,10240,147816,10240,4
1730149540996289,1,10240,10240,10240,4
1730149541060167,0,10240,147816,10240,4
1730149541060167,1,10240,10240,10240,4
1730149541124771,0,10240,147816,10240,4
1730149541124771,1,10240,10240,10240,4
1730149541189151,0,10240,147792,10240,4
1730149541189151,1,10240,10240,10240,4
1730149541253525,0,10240,147792,10240,4
1730149541253525,1,10240,10240,10240,4
1730149541317587,0,10240,147792,10240,4
1730149541317587,1,10240,10240,10240,4
1730149541383700,0,10240,147792,10240,4
1730149541383700,1,10240,10240,10240,4
1730149541447360,0,10240,147792,10240,4
1730149541447360,1,10240,10240,10240,4
1730149541511111,0,10240,147792,10240,4
1730149541511111,1,10240,10240,10240,4
1730149541575305,0,10240,147792,10240,4
1730149541575305,1,10240,10240,10240,4
1730149541638228,0,10240,147792,10240,4
1730149541638228,1,10240,10240,10240,4
1730149541701991,0,10240,147792,10240,4
1730149541701991,1,10240,10240,10240,4
1730149541764645,0,10240,147792,10240,4
1730149541764645,1,10240,10240,10240,4
1730149541830312,0,10240,147792,10240,4
1730149541830312,1,10240,10240,10240,4
1730149541894769,0,10240,147792,10240,4
1730149541894769,1,10240,10240,10240,4
1730149541958535,0,10240,147792,10240,4
1730149541958535,1,10240,10240,10240,4
1730149542024140,0,10240,147792,10240,4
1730149542024140,1,10240,10240,10240,4
1730149542089464,0,10240,147792,10240,4
1730149542089464,1,10240,10240,10240,4
1730149542156512,0,10240,147792,10240,4
1730149542156512,1,10240,10240,10240,4
1730149542220537,0,10240,147792,10240,4
1730149542220537,1,10240,10240,10240,4
1730149542283229,0,10240,147792,10240,4
1730149542283229,1,10240,10240,10240,4
1730149542347791,0,10240,147792,10240,4
1730149542347791,1,10240,10240,10240,4
1730149542412038,0,10240,147792,10240,4
1730149542412038,1,10240,10240,10240,4
1730149542477635,0,10240,147792,10240,4
1730149542477635,1,10240,10240,10240,4
1730149542542831,0,10240,147792,10240,4
1730149542542831,1,10240,10240,10240,4
1730149542607344,0,10240,147792,10240,4
1730149542607344,1,10240,10240,10240,4
1730149542671674,0,10240,147792,10240,4
1730149542671674,1,10240,10240,10240,4
1730149542735128,0,10240,147792,10240,4
1730149542735128,1,10240,10240,10240,4
1730149542797329,0,10240,147792,10240,4
1730149542797329,1,10240,10240,10240,4
1730149542862900,0,10240,147792,10240,4
1730149542862900,1,10240,10240,10240,4
1730149542927731,0,10240,147792,10240,4
1730149542927731,1,10240,10240,10240,4
1730149542989461,0,10240,147792,10240,4
1730149542989461,1,10240,10240,10240,4
1730149543052068,0,10240,147792,10240,4
1730149543052068,1,10240,10240,10240,4
1730149543116820,0,10240,147792,10240,4
1730149543116820,1,10240,10240,10240,4
1730149543180489,0,10240,147792,10240,4
1730149543180489,1,10240,10240,10240,4
1730149543243993,0,10240,147792,10240,4
1730149543243993,1,10240,10240,10240,4
1730149543306332,0,10240,147792,10240,4
1730149543306332,1,10240,10240,10240,4
1730149543371237,0,10240,147792,10240,4
1730149543371237,1,10240,10240,10240,4
1730149543433942,0,10240,147792,10240,4
1730149543433942,1,10240,10240,10240,4
1730149543497173,0,10240,147792,10240,4
1730149543497173,1,10240,10240,10240,4
1730149543562759,0,10240,147816,10240,4
1730149543562759,1,10240,10240,10240,4
1730149543626523,0,10240,147816,10240,4
1730149543626523,1,10240,10240,10240,4
1730149543690166,0,10240,147816,10240,4
1730149543690166,1,10240,10240,10240,4
1730149543756163,0,10240,147816,10240,4
1730149543756163,1,10240,10240,10240,4
1730149543819681,0,10240,147816,10240,4
1730149543819681,1,10240,10240,10240,4
1730149543882133,0,10240,147816,10240,4
1730149543882133,1,10240,10240,10240,4
1730149543945414,0,10240,147816,10240,4
1730149543945414,1,10240,10240,10240,4
1730149544010837,0,10240,147816,10240,4
1730149544010837,1,10240,10240,10240,4
1730149544073805,0,10240,147816,10240,4
1730149544073805,1,10240,10240,10240,4
1730149544137275,0,10240,147816,10240,4
1730149544137275,1,10240,10240,10240,4
1730149544205562,0,10240,147816,10240,4
1730149544205562,1,10240,10240,10240,4
1730149544270417,0,10240,147816,10240,4
1730149544270417,1,10240,10240,10240,4
1730149544334045,0,10240,147816,10240,4
1730149544334045,1,10240,10240,10240,4
1730149544398913,0,10240,147816,10240,4
1730149544398913,1,10240,10240,10240,4
1730149544462945,0,10240,147816,10240,4
1730149544462945,1,10240,10240,10240,4
1730149544526620,0,10240,147816,10240,4
1730149544526620,1,10240,10240,10240,4
1730149544589860,0,10240,147816,10240,4
1730149544589860,1,10240,10240,10240,4
1730149544653565,0,10240,147816,10240,4
1730149544653565,1,10240,10240,10240,4
1730149544717148,0,10240,147816,10240,4
1730149544717148,1,10240,10240,10240,4
1730149544779013,0,10240,147816,10240,4
1730149544779013,1,10240,10240,10240,4
1730149544842809,0,10240,147816,10240,4
1730149544842809,1,10240,10240,10240,4
1730149544906840,0,10240,147816,10240,4
1730149544906840,1,10240,10240,10240,4
1730149544968513,0,10240,147816,10240,4
1730149544968513,1,10240,10240,10240,4
1730149545033974,0,10240,147816,10240,4
1730149545033974,1,10240,10240,10240,4
1730149545097196,0,10240,147816,10240,4
1730149545097196,1,10240,10240,10240,4
1730149545162087,0,10240,147816,10240,4
1730149545162087,1,10240,10240,10240,4
1730149545224265,0,10240,147816,10240,4
1730149545224265,1,10240,10240,10240,4
1730149545291198,0,10240,147816,10240,4
1730149545291198,1,10240,10240,10240,4
1730149545355718,0,10240,147816,10240,4
1730149545355718,1,10240,10240,10240,4
1730149545420831,0,10240,147816,10240,4
1730149545420831,1,10240,10240,10240,4
1730149545484956,0,10240,147816,10240,4
1730149545484956,1,10240,10240,10240,4
1730149545551065,0,10240,147816,10240,4
1730149545551065,1,10240,10240,10240,4
1730149545616410,0,10240,147816,10240,4
1730149545616410,1,10240,10240,10240,4
1730149545679968,0,10240,147816,10240,4
1730149545679968,1,10240,10240,10240,4
1730149545747540,0,10240,147816,10240,4
1730149545747540,1,10240,10240,10240,4
1730149545811088,0,10240,147816,10240,4
1730149545811088,1,10240,10240,10240,4
1730149545874799,0,10240,147816,10240,4
1730149545874799,1,10240,10240,10240,4
1730149545936757,0,10240,147816,10240,4
1730149545936757,1,10240,10240,10240,4
1730149546000496,0,10240,147816,10240,4
1730149546000496,1,10240,10240,10240,4
1730149546065314,0,10240,147816,10240,4
1730149546065314,1,10240,10240,10240,4
1730149546128481,0,10240,147816,10240,4
1730149546128481,1,10240,10240,10240,4
1730149546192527,0,10240,147816,10240,4
1730149546192527,1,10240,10240,10240,4
1730149546254254,0,10240,147816,10240,4
1730149546254254,1,10240,10240,10240,4
1730149546316573,0,10240,147816,10240,4
1730149546316573,1,10240,10240,10240,4
1730149546379950,0,10240,147816,10240,4
1730149546379950,1,10240,10240,10240,4
1730149546443801,0,10240,147816,10240,4
1730149546443801,1,10240,10240,10240,4
1730149546508447,0,10240,147816,10240,4
1730149546508447,1,10240,10240,10240,4
1730149546570491,0,10240,147816,10240,4
1730149546570491,1,10240,10240,10240,4
1730149546634599,0,10240,147816,10240,4
1730149546634599,1,10240,10240,10240,4
1730149546699007,0,10240,147816,10240,4
1730149546699007,1,10240,10240,10240,4
1730149546764513,0,10240,147816,10240,4
1730149546764513,1,10240,10240,10240,4
1730149546828214,0,10240,147816,10240,4
1730149546828214,1,10240,10240,10240,4
1730149546890786,0,10240,147816,10240,4
1730149546890786,1,10240,10240,10240,4
1730149546953447,0,10240,147816,10240,4
1730149546953447,1,10240,10240,10240,4
1730149547017909,0,10240,147816,10240,4
1730149547017909,1,10240,10240,10240,4
1730149547080328,0,10240,147816,10240,4
1730149547080328,1,10240,10240,10240,4
1730149547143036,0,10240,147816,10240,4
1730149547143036,1,10240,10240,10240,4
1730149547206294,0,10240,147816,10240,4
1730149547206294,1,10240,10240,10240,4
1730149547272164,0,10240,147816,10240,4
1730149547272164,1,10240,10240,10240,4
1730149547335730,0,10240,147816,10240,4
1730149547335730,1,10240,10240,10240,4
1730149547401484,0,10240,147816,10240,4
1730149547401484,1,10240,10240,10240,4
1730149547465078,0,10240,147816,10240,4
1730149547465078,1,10240,10240,10240,4
1730149547529215,0,10240,147816,10240,4
1730149547529215,1,10240,10240,10240,4
1730149547593052,0,10240,147816,10240,4
1730149547593052,1,10240,10240,10240,4
1730149547656386,0,10240,147816,10240,4
1730149547656386,1,10240,10240,10240,4
1730149547722191,0,10240,147816,10240,4
1730149547722191,1,10240,10240,10240,4
1730149547785122,0,10240,147816,10240,4
1730149547785122,1,10240,10240,10240,4
1730149547851515,0,10240,147816,10240,4
1730149547851515,1,10240,10240,10240,4
1730149547914590,0,10240,147816,10240,4
1730149547914590,1,10240,10240,10240,4
1730149547978247,0,10240,147816,10240,4
1730149547978247,1,10240,10240,10240,4
1730149548041415,0,10240,147816,10240,4
1730149548041415,1,10240,10240,10240,4
1730149548105668,0,10240,147816,10240,4
1730149548105668,1,10240,10240,10240,4
1730149548171571,0,10240,147816,10240,4
1730149548171571,1,10240,10240,10240,4
1730149548233645,0,10240,147816,10240,4
1730149548233645,1,10240,10240,10240,4
1730149548297768,0,10240,147816,10240,4
1730149548297768,1,10240,10240,10240,4
1730149548361438,0,10240,147816,10240,4
1730149548361438,1,10240,10240,10240,4
1730149548424545,0,10240,147816,10240,4
1730149548424545,1,10240,10240,10240,4
1730149548486470,0,10240,147816,10240,4
1730149548486470,1,10240,10240,10240,4
1730149548551317,0,10240,147816,10240,4
1730149548551317,1,10240,10240,10240,4
1730149548614669,0,10240,147816,10240,4
1730149548614669,1,10240,10240,10240,4
1730149548678053,0,10240,147816,10240,4
1730149548678053,1,10240,10240,10240,4
1730149548741714,0,10240,147816,10240,4
1730149548741714,1,10240,10240,10240,4
1730149548803758,0,10240,147816,10240,4
1730149548803758,1,10240,10240,10240,4
1730149548867480,0,10240,147816,10240,4
1730149548867480,1,10240,10240,10240,4
1730149548931900,0,10240,147816,10240,4
1730149548931900,1,10240,10240,10240,4
1730149548997443,0,10240,147816,10240,4
1730149548997443,1,10240,10240,10240,4
1730149549062119,0,10240,147792,10240,4
1730149549062119,1,10240,10240,10240,4
1730149549126175,0,10240,147792,10240,4
1730149549126175,1,10240,10240,10240,4
1730149549190351,0,10240,147792,10240,4
1730149549190351,1,10240,10240,10240,4
1730149549256007,0,10240,147792,10240,4
1730149549256007,1,10240,10240,10240,4
1730149549320681,0,10240,147792,10240,4
1730149549320681,1,10240,10240,10240,4
1730149549386530,0,10240,147792,10240,4
1730149549386530,1,10240,10240,10240,4
1730149549449977,0,10240,147792,10240,4
1730149549449977,1,10240,10240,10240,4
1730149549513348,0,10240,147792,10240,4
1730149549513348,1,10240,10240,10240,4
1730149549576991,0,10240,147792,10240,4
1730149549576991,1,10240,10240,10240,4
1730149549639207,0,10240,147792,10240,4
1730149549639207,1,10240,10240,10240,4
1730149549702782,0,10240,147792,10240,4
1730149549702782,1,10240,10240,10240,4
1730149549765740,0,10240,147792,10240,4
1730149549765740,1,10240,10240,10240,4
1730149549830084,0,10240,147792,10240,4
1730149549830084,1,10240,10240,10240,4
1730149549897125,0,10240,147792,10240,4
1730149549897125,1,10240,10240,10240,4
1730149549961618,0,10240,147792,10240,4
1730149549961618,1,10240,10240,10240,4
1730149550023486,0,10240,147792,10240,4
1730149550023486,1,10240,10240,10240,4
1730149550086981,0,10240,147792,10240,4
1730149550086981,1,10240,10240,10240,4
1730149550150844,0,10240,147792,10240,4
1730149550150844,1,10240,10240,10240,4
1730149550213348,0,10240,147792,10240,4
1730149550213348,1,10240,10240,10240,4
1730149550278755,0,10240,147792,10240,4
1730149550278755,1,10240,10240,10240,4
1730149550343251,0,10240,147792,10240,4
1730149550343251,1,10240,10240,10240,4
1730149550406692,0,10240,147792,10240,4
1730149550406692,1,10240,10240,10240,4
1730149550470506,0,10240,147792,10240,4
1730149550470506,1,10240,10240,10240,4
1730149550535162,0,10240,147768,10240,4
1730149550535162,1,10240,10240,10240,4
1730149550598848,0,10240,147816,10240,4
1730149550598848,1,10240,10240,10240,4
1730149550661741,0,10240,147816,10240,4
1730149550661741,1,10240,10240,10240,4
1730149550725257,0,10240,147816,10240,4
1730149550725257,1,10240,10240,10240,4
1730149550788539,0,10240,147816,10240,4
1730149550788539,1,10240,10240,10240,4
1730149550854351,0,10240,147816,10240,4
1730149550854351,1,10240,10240,10240,4
1730149550919126,0,10240,147816,10240,4
1730149550919126,1,10240,10240,10240,4
1730149550983198,0,10240,147816,10240,4
1730149550983198,1,10240,10240,10240,4
1730149551046112,0,10240,147816,10240,4
1730149551046112,1,10240,10240,10240,4
1730149551108745,0,10240,147816,10240,4
1730149551108745,1,10240,10240,10240,4
1730149551171392,0,10240,147816,10240,4
1730149551171392,1,10240,10240,10240,4
1730149551234123,0,10240,147816,10240,4
1730149551234123,1,10240,10240,10240,4
1730149551298800,0,10240,147816,10240,4
1730149551298800,1,10240,10240,10240,4
1730149551362455,0,10240,147816,10240,4
1730149551362455,1,10240,10240,10240,4
1730149551427598,0,10240,147816,10240,4
1730149551427598,1,10240,10240,10240,4
1730149551490159,0,10240,147816,10240,4
1730149551490159,1,10240,10240,10240,4
1730149551553458,0,10240,147816,10240,4
1730149551553458,1,10240,10240,10240,4
1730149551615788,0,10240,147816,10240,4
1730149551615788,1,10240,10240,10240,4
1730149551680335,0,10240,147816,10240,4
1730149551680335,1,10240,10240,10240,4
1730149551744675,0,10240,147816,10240,4
1730149551744675,1,10240,10240,10240,4
1730149551806250,0,10240,147816,10240,4
1730149551806250,1,10240,10240,10240,4
1730149551869013,0,10240,147816,10240,4
1730149551869013,1,10240,10240,10240,4
1730149551932980,0,10240,147816,10240,4
1730149551932980,1,10240,10240,10240,4
1730149551997809,0,10240,147816,10240,4
1730149551997809,1,10240,10240,10240,4
1730149552059995,0,10240,147816,10240,4
1730149552059995,1,10240,10240,10240,4
1730149552121869,0,10240,147816,10240,4
1730149552121869,1,10240,10240,10240,4
1730149552185988,0,10240,147816,10240,4
1730149552185988,1,10240,10240,10240,4
1730149552249763,0,10240,147816,10240,4
1730149552249763,1,10240,10240,10240,4
1730149552312025,0,10240,147816,10240,4
1730149552312025,1,10240,10240,10240,4
1730149552376762,0,10240,147816,10240,4
1730149552376762,1,10240,10240,10240,4
1730149552439587,0,10240,147816,10240,4
1730149552439587,1,10240,10240,10240,4
1730149552502174,0,10240,147816,10240,4
1730149552502174,1,10240,10240,10240,4
1730149552564358,0,10240,147816,10240,4
1730149552564358,1,10240,10240,10240,4
1730149552630138,0,10240,147816,10240,4
1730149552630138,1,10240,10240,10240,4
1730149552694251,0,10240,147816,10240,4
1730149552694251,1,10240,10240,10240,4
1730149552757395,0,10240,147816,10240,4
1730149552757395,1,10240,10240,10240,4
1730149552821499,0,10240,147816,10240,4
1730149552821499,1,10240,10240,10240,4
1730149552885517,0,10240,147816,10240,4
1730149552885517,1,10240,10240,10240,4
1730149552947411,0,10240,147816,10240,4
1730149552947411,1,10240,10240,10240,4
1730149553012098,0,10240,147816,10240,4
1730149553012098,1,10240,10240,10240,4
1730149553075479,0,10240,147816,10240,4
1730149553075479,1,10240,10240,10240,4
1730149553137621,0,10240,147816,10240,4
1730149553137621,1,10240,10240,10240,4
1730149553200902,0,10240,147816,10240,4
1730149553200902,1,10240,10240,10240,4
1730149553263572,0,10240,147816,10240,4
1730149553263572,1,10240,10240,10240,4
1730149553326802,0,10240,147816,10240,4
1730149553326802,1,10240,10240,10240,4
1730149553389532,0,10240,147816,10240,4
1730149553389532,1,10240,10240,10240,4
1730149553453739,0,10240,147816,10240,4
1730149553453739,1,10240,10240,10240,4
1730149553516683,0,10240,147816,10240,4
1730149553516683,1,10240,10240,10240,4
1730149553579604,0,10240,147816,10240,4
1730149553579604,1,10240,10240,10240,4
1730149553643100,0,10240,147816,10240,4
1730149553643100,1,10240,10240,10240,4
1730149553705415,0,10240,147816,10240,4
1730149553705415,1,10240,10240,10240,4
1730149553767907,0,10240,147816,10240,4
1730149553767907,1,10240,10240,10240,4
1730149553831629,0,10240,147816,10240,4
1730149553831629,1,10240,10240,10240,4
1730149553894420,0,10240,147816,10240,4
1730149553894420,1,10240,10240,10240,4
1730149553956216,0,10240,147816,10240,4
1730149553956216,1,10240,10240,10240,4
1730149554019577,0,10240,147816,10240,4
1730149554019577,1,10240,10240,10240,4
1730149554082346,0,10240,147816,10240,4
1730149554082346,1,10240,10240,10240,4
1730149554145494,0,10240,147816,10240,4
1730149554145494,1,10240,10240,10240,4
1730149554208265,0,10240,147816,10240,4
1730149554208265,1,10240,10240,10240,4
1730149554271619,0,10240,147816,10240,4
1730149554271619,1,10240,10240,10240,4
1730149554335145,0,10240,147816,10240,4
1730149554335145,1,10240,10240,10240,4
1730149554399800,0,10240,147816,10240,4
1730149554399800,1,10240,10240,10240,4
1730149554461830,0,10240,147816,10240,4
1730149554461830,1,10240,10240,10240,4
1730149554525457,0,10240,147816,10240,4
1730149554525457,1,10240,10240,10240,4
1730149554588909,0,10240,147816,10240,4
1730149554588909,1,10240,10240,10240,4
1730149554654253,0,10240,147816,10240,4
1730149554654253,1,10240,10240,10240,4
1730149554717593,0,10240,147816,10240,4
1730149554717593,1,10240,10240,10240,4
1730149554782099,0,10240,147816,10240,4
1730149554782099,1,10240,10240,10240,4
1730149554845097,0,10240,147816,10240,4
1730149554845097,1,10240,10240,10240,4
1730149554908340,0,10240,147816,10240,4
1730149554908340,1,10240,10240,10240,4
1730149554971070,0,10240,147816,10240,4
1730149554971070,1,10240,10240,10240,4
1730149555034693,0,10240,147816,10240,4
1730149555034693,1,10240,10240,10240,4
1730149555098432,0,10240,147816,10240,4
1730149555098432,1,10240,10240,10240,4
1730149555161939,0,10240,147816,10240,4
1730149555161939,1,10240,10240,10240,4
1730149555225257,0,10240,147816,10240,4
1730149555225257,1,10240,10240,10240,4
1730149555288011,0,10240,147816,10240,4
1730149555288011,1,10240,10240,10240,4
1730149555351484,0,10240,147816,10240,4
1730149555351484,1,10240,10240,10240,4
1730149555414395,0,10240,147816,10240,4
1730149555414395,1,10240,10240,10240,4
1730149555479285,0,10240,147816,10240,4
1730149555479285,1,10240,10240,10240,4
1730149555546242,0,10240,147816,10240,4
1730149555546242,1,10240,10240,10240,4
1730149555609266,0,10240,147816,10240,4
1730149555609266,1,10240,10240,10240,4
1730149555672774,0,10240,147816,10240,4
1730149555672774,1,10240,10240,10240,4
1730149555737775,0,10240,147816,10240,4
1730149555737775,1,10240,10240,10240,4
1730149555803874,0,10240,147816,10240,4
1730149555803874,1,10240,10240,10240,4
1730149555868805,0,10240,147816,10240,4
1730149555868805,1,10240,10240,10240,4
1730149555934165,0,10240,147816,10240,4
1730149555934165,1,10240,10240,10240,4
1730149555999446,0,10240,147816,10240,4
1730149555999446,1,10240,10240,10240,4
1730149556064128,0,10240,147816,10240,4
1730149556064128,1,10240,10240,10240,4
1730149556129059,0,10240,147792,10240,4
1730149556129059,1,10240,10240,10240,4
1730149556196387,0,10240,147792,10240,4
1730149556196387,1,10240,10240,10240,4
1730149556260341,0,10240,147792,10240,4
1730149556260341,1,10240,10240,10240,4
1730149556324676,0,10240,147792,10240,4
1730149556324676,1,10240,10240,10240,4
1730149556387898,0,10240,147792,10240,4
1730149556387898,1,10240,10240,10240,4
1730149556450954,0,10240,147792,10240,4
1730149556450954,1,10240,10240,10240,4
1730149556516466,0,10240,147792,10240,4
1730149556516466,1,10240,10240,10240,4
1730149556579624,0,10240,147792,10240,4
1730149556579624,1,10240,10240,10240,4
1730149556644020,0,10240,147792,10240,4
1730149556644020,1,10240,10240,10240,4
1730149556708249,0,10240,147792,10240,4
1730149556708249,1,10240,10240,10240,4
1730149556770909,0,10240,147792,10240,4
1730149556770909,1,10240,10240,10240,4
1730149556835500,0,10240,147792,10240,4
1730149556835500,1,10240,10240,10240,4
1730149556900554,0,10240,147792,10240,4
1730149556900554,1,10240,10240,10240,4
1730149556962423,0,10240,147816,10240,4
1730149556962423,1,10240,10240,10240,4
1730149557027564,0,10240,147816,10240,4
1730149557027564,1,10240,10240,10240,4
1730149557091446,0,10240,147816,10240,4
1730149557091446,1,10240,10240,10240,4
1730149557153945,0,10240,147816,10240,4
1730149557153945,1,10240,10240,10240,4
1730149557217590,0,10240,147816,10240,4
1730149557217590,1,10240,10240,10240,4
1730149557280692,0,10240,147816,10240,4
1730149557280692,1,10240,10240,10240,4
1730149557343750,0,10240,147816,10240,4
1730149557343750,1,10240,10240,10240,4
1730149557408870,0,10240,147816,10240,4
1730149557408870,1,10240,10240,10240,4
1730149557472950,0,10240,147816,10240,4
1730149557472950,1,10240,10240,10240,4
1730149557537110,0,10240,147816,10240,4
1730149557537110,1,10240,10240,10240,4
1730149557599519,0,10240,147816,10240,4
1730149557599519,1,10240,10240,10240,4
1730149557663801,0,10240,147816,10240,4
1730149557663801,1,10240,10240,10240,4
1730149557727168,0,10240,147816,10240,4
1730149557727168,1,10240,10240,10240,4
1730149557790734,0,10240,147816,10240,4
1730149557790734,1,10240,10240,10240,4
1730149557854259,0,10240,147816,10240,4
1730149557854259,1,10240,10240,10240,4
1730149557918051,0,10240,147816,10240,4
1730149557918051,1,10240,10240,10240,4
1730149557980770,0,10240,147816,10240,4
1730149557980770,1,10240,10240,10240,4
1730149558046415,0,10240,147816,10240,4
1730149558046415,1,10240,10240,10240,4
1730149558110160,0,10240,147816,10240,4
1730149558110160,1,10240,10240,10240,4
1730149558174315,0,10240,147816,10240,4
1730149558174315,1,10240,10240,10240,4
1730149558239260,0,10240,147816,10240,4
1730149558239260,1,10240,10240,10240,4
1730149558303267,0,10240,147816,10240,4
1730149558303267,1,10240,10240,10240,4
1730149558366330,0,10240,147816,10240,4
1730149558366330,1,10240,10240,10240,4
1730149558429768,0,10240,147816,10240,4
1730149558429768,1,10240,10240,10240,4
1730149558492884,0,10240,147816,10240,4
1730149558492884,1,10240,10240,10240,4
1730149558555901,0,10240,147816,10240,4
1730149558555901,1,10240,10240,10240,4
1730149558618195,0,10240,147816,10240,4
1730149558618195,1,10240,10240,10240,4
1730149558680302,0,10240,147816,10240,4
1730149558680302,1,10240,10240,10240,4
1730149558743426,0,10240,147816,10240,4
1730149558743426,1,10240,10240,10240,4
1730149558807840,0,10240,147816,10240,4
1730149558807840,1,10240,10240,10240,4
1730149558870152,0,10240,147792,10240,4
1730149558870152,1,10240,10240,10240,4
1730149558933748,0,10240,147816,10240,4
1730149558933748,1,10240,10240,10240,4
